0.05, 0.1, 0.5844569026990257, 0.39299345812761177
0.1, 0.1, 0.6127560502985063, 0.4289457539888026
0.2, 0.1, 0.6238961185518445, 0.4100342137732699
0.3, 0.1, 0.6566666198061146, 0.43041386913442425
0.4, 0.1, 0.6464474245296344, 0.42852214521797855
0.5, 0.1, 0.6536089211771027, 0.4122881436701702
1, 0.1, 0.6581382229168573, 0.4486079531818323
1.5, 0.1, 0.6784070847729127, 0.4767506114203685
2, 0.1, 0.6796888903502951, 0.4975114121362766
2.5, 0.1, 0.6893812670736601, 0.4870472963572269
4, 0.1, 0.6544956857403698, 0.44222687788257314
8, 0.1, 0.6788798919986778, 0.47092870610411564
16, 0.1, 0.6732834881013059, 0.47915156562393163
0.01, 0.2, 0.49574925980904627, 0.16313093499220624
0.05, 0.2, 0.5962242218231542, 0.40114910404478404
0.1, 0.2, 0.6503846704426189, 0.42315826279641067
0.2, 0.2, 0.6435485317783292, 0.4501218427629465
0.3, 0.2, 0.6764691665062197, 0.45568807739563655
0.4, 0.2, 0.6676872715284843, 0.430330499515484
0.5, 0.2, 0.6655240724771228, 0.46249114895247095
1, 0.2, 0.6677409601654135, 0.46122961117670813
1.5, 0.2, 0.6777464669946229, 0.4941459452561914
2, 0.2, 0.6947555820227984, 0.49191196924768177
2.5, 0.2, 0.6719505474794819, 0.4568196451885045
4, 0.2, 0.6810133025816542, 0.49418425190029164
8, 0.2, 0.6958853299660831, 0.4903352048565911
16, 0.2, 0.6953144414964818, 0.4553958576466829
0.01, 0.4, 0.5725648119711806, 0.30669907658497425
0.05, 0.4, 0.5888386859989637, 0.4176947767390878
0.1, 0.4, 0.6369139480194562, 0.3960224212036196
0.2, 0.4, 0.6450011884809151, 0.44364764739679774
0.3, 0.4, 0.6588520035909778, 0.4693717814755767
0.4, 0.4, 0.6709814121392279, 0.47891489286435435
0.5, 0.4, 0.669901024199567, 0.4559764931694757
1, 0.4, 0.6676821959541174, 0.4369522548012159
1.5, 0.4, 0.6989795449640789, 0.45727744106537416
2, 0.4, 0.669917237267526, 0.4564363997894263
2.5, 0.4, 0.6709182034173959, 0.46959919367695596
4, 0.4, 0.6753601347723857, 0.4885497721045626
8, 0.4, 0.6698849720382068, 0.4642361780901822
16, 0.4, 0.6974708779141365, 0.5023815856167012
0.01, 0.5, 0.5812512286587651, 0.3549118084809269
0.05, 0.5, 0.6344581312330752, 0.3535410412924595
0.1, 0.5, 0.6086458021948578, 0.40259059525270363
0.2, 0.5, 0.6869489024822041, 0.46870089183281155
0.3, 0.5, 0.6530758327718985, 0.4564727136560558
0.4, 0.5, 0.6332835016655873, 0.4685971732700551
0.5, 0.5, 0.6666172514048074, 0.450029967112084
1, 0.5, 0.6860345654003717, 0.47186069063796754
1.5, 0.5, 0.6600810537276819, 0.4609894259345627
2, 0.5, 0.6860345654003717, 0.47982171696886977
2.5, 0.5, 0.6710246058037, 0.45972047092217366
4, 0.5, 0.6644239562512575, 0.45568807739563655
8, 0.5, 0.6709182034173959, 0.4362564104695206
16, 0.5, 0.677474790604953, 0.45727744106537416
0.01, 1.0, 0.5681741205615005, 0.29314371861291255
0.05, 1.0, 0.6402253320419916, 0.4026804543835416
0.1, 1.0, 0.6311794323796747, 0.384056269279345
0.2, 1.0, 0.6554122803003768, 0.47073485156826717
0.3, 1.0, 0.6600488107409123, 0.4451118264842695
0.4, 1.0, 0.6610797544957051, 0.4480557667862213
0.5, 1.0, 0.6287126849864006, 0.3879100923701149
1, 1.0, 0.6866168169191909, 0.43158130784336707
1.5, 1.0, 0.657001816849611, 0.4658778224454083
2, 1.0, 0.6969197656994774, 0.47821106431413923
2.5, 1.0, 0.6633650155104557, 0.45828393342408863
4, 1.0, 0.6771160831619393, 0.4742098799292776
8, 1.0, 0.6877631580880385, 0.4726775654701457
16, 1.0, 0.6776361738302942, 0.4699666855995286
