2, 0.05, 0.8452537696246437, 0.8326836702224196, 0.8604571066829796, 0.8427171503920756, 0.8220914310972102, 0.8442770399245958,
4, 0.05, 0.8156922549133655, 0.8454044146900079, 0.8469444080766911, 0.8334315999255544, 0.8355293709365049, 0.8398075049395204,
8, 0.05, 0.8586260574553584, 0.8080679966112383, 0.8472225961712717, 0.8379589129139243, 0.8391724734486821, 0.8570927093045004,
16, 0.05, 0.8293509578837684, 0.856313503577994, 0.8227346748419794, 0.844514095256036, 0.841291660354932, 0.8383157516827423,
0.5, 0.1, 0.7636169805770581, 0.7709489858954223, 0.7864462381567775, 0.7592419068083461, 0.7820446027667866, 0.8022206174764787,
1, 0.1, 0.8214403670499438, 0.7789159962633669, 0.8111009403711135, 0.8078140234958997, 0.8144295054940667, 0.7810043769192905,
2, 0.1, 0.8371164141247491, 0.8338784256698808, 0.8310248394545932, 0.8211887982508583, 0.837787695702768, 0.8441527618666522,
4, 0.1, 0.819098795397322, 0.8226189895959738, 0.8412197014675634, 0.8472849990608232, 0.8315101406689159, 0.827536066737058,
8, 0.1, 0.8478926068184057, 0.8434750351496052, 0.8570927155234974, 0.8414799282168715, 0.8352125435022508, 0.8245268820424866,
16, 0.1, 0.8405803439413658, 0.8437559581789281, 0.8436716302592467, 0.8347792991401608, 0.8385431859385625, 0.8352333858804996,
0.5, 0.2, 0.8049365027022597, 0.7966531916569435, 0.7859147900365306, 0.81590635226695, 0.8003178929735267, 0.7624389281861415,
1, 0.2, 0.810407481443114, 0.8120488863201947, 0.8322254788942915, 0.790228893702463, 0.7833775105208406, 0.8187171535475988,
2, 0.2, 0.820779518644147, 0.816487386514038, 0.7924698976694688, 0.8532593321367662, 0.8371179989134434, 0.8382515770570859,
4, 0.2, 0.828341591481377, 0.8476791485398779, 0.8603738830570288, 0.8434511832291262, 0.8180510123625044, 0.8376462137945329,
8, 0.2, 0.8225447433922073, 0.837787695702768, 0.8404238957624943, 0.8552957644403558, 0.834030572845502, 0.828341591481377,
16, 0.2, 0.8166310397184673, 0.8429833695806312, 0.8442342843182866, 0.8249498558681371, 0.839300039958194, 0.8320666676140351,
0.5, 0.5, 0.7583819784980876, 0.7611833558806546, 0.7617680665845867, 0.7186129099459198, 0.7790516422701921, 0.776336269264757,
1, 0.5, 0.7908174690147352, 0.8136663357203129, 0.7969283109502513, 0.8016966081382871, 0.8152933009928007, 0.7790516422701921,
2, 0.5, 0.8334348595665829, 0.8075379422496957, 0.8116500702528713, 0.8469249413704815, 0.8285212837887507, 0.8340226155033581,
4, 0.5, 0.840529574129986, 0.8049813082554116, 0.8270443297436011, 0.8340226155033581, 0.8383060446370889, 0.8146964548014471,
8, 0.5, 0.8332831986569862, 0.8297370913443189, 0.8429101475970487, 0.836180443265184, 0.8335781765437887, 0.8532351827567466,
16, 0.5, 0.8328265936026998, 0.8461737107063971, 0.8307466323371868, 0.8373263158003565, 0.8347792991401608, 0.8425340389520253,
0.5, 1, 0.7579171987345895, 0.7362235031163128, 0.7682318127582977, 0.7467622773578454, 0.731799216364239,
1, 1, 0.790478116204651, 0.8050500624913818, 0.8274744309897867, 0.8122748947194519, 0.8070609710775039,
2, 1, 0.8368162663113594, 0.8119389745836513, 0.8143543496365837, 0.8010299718234458, 0.8084213640191819,
4, 1, 0.831633026505578, 0.8184684456031813, 0.825489426938187, 0.8129579954503775,
8, 1, 0.8198028423395338, 0.8276618197394024, 0.8191180389813607, 0.8105225540351545,
16, 1, 0.831633026505578, 0.8489370101858313, 0.8257677204602971, 0.8534297378264591,

